Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"EK","Tendances dans l’élevage","231","Éthiopie","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","1.33","E","Valeur estimée"
"EK","Tendances dans l’élevage","231","Éthiopie","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","1.35","E","Valeur estimée"
"EK","Tendances dans l’élevage","231","Éthiopie","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","1.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","231","Éthiopie","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","1.12","E","Valeur estimée"
"EK","Tendances dans l’élevage","643","Fédération de Russie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","643","Fédération de Russie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","643","Fédération de Russie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","643","Fédération de Russie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","643","Fédération de Russie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","643","Fédération de Russie","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","20.1","E","Valeur estimée"
"EK","Tendances dans l’élevage","643","Fédération de Russie","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","20.38","E","Valeur estimée"
"EK","Tendances dans l’élevage","643","Fédération de Russie","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","20.23","E","Valeur estimée"
"EK","Tendances dans l’élevage","643","Fédération de Russie","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","19.93","E","Valeur estimée"
"EK","Tendances dans l’élevage","643","Fédération de Russie","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","19.68","E","Valeur estimée"
"EK","Tendances dans l’élevage","242","Fidji","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","0.16","E","Valeur estimée"
"EK","Tendances dans l’élevage","242","Fidji","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.17","E","Valeur estimée"
"EK","Tendances dans l’élevage","242","Fidji","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","0.17","E","Valeur estimée"
"EK","Tendances dans l’élevage","242","Fidji","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","0.17","E","Valeur estimée"
"EK","Tendances dans l’élevage","242","Fidji","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","0.18","E","Valeur estimée"
"EK","Tendances dans l’élevage","242","Fidji","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","28.34","E","Valeur estimée"
"EK","Tendances dans l’élevage","242","Fidji","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","27.1","E","Valeur estimée"
"EK","Tendances dans l’élevage","242","Fidji","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","26.99","E","Valeur estimée"
"EK","Tendances dans l’élevage","242","Fidji","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","25.26","E","Valeur estimée"
"EK","Tendances dans l’élevage","242","Fidji","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","27.09","E","Valeur estimée"
"EK","Tendances dans l’élevage","246","Finlande","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","0.04","E","Valeur estimée"
"EK","Tendances dans l’élevage","246","Finlande","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.04","E","Valeur estimée"
"EK","Tendances dans l’élevage","246","Finlande","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","0.04","E","Valeur estimée"
"EK","Tendances dans l’élevage","246","Finlande","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","0.04","E","Valeur estimée"
"EK","Tendances dans l’élevage","246","Finlande","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","0.04","E","Valeur estimée"
"EK","Tendances dans l’élevage","246","Finlande","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","6.49","E","Valeur estimée"
"EK","Tendances dans l’élevage","246","Finlande","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","6.89","E","Valeur estimée"
"EK","Tendances dans l’élevage","246","Finlande","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","7.73","E","Valeur estimée"
"EK","Tendances dans l’élevage","246","Finlande","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","8.05","E","Valeur estimée"
"EK","Tendances dans l’élevage","246","Finlande","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","7.23","E","Valeur estimée"
"EK","Tendances dans l’élevage","250","France","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","0.08","E","Valeur estimée"
"EK","Tendances dans l’élevage","250","France","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.09","E","Valeur estimée"
"EK","Tendances dans l’élevage","250","France","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","0.08","E","Valeur estimée"
"EK","Tendances dans l’élevage","250","France","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","0.08","E","Valeur estimée"
"EK","Tendances dans l’élevage","250","France","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","0.08","E","Valeur estimée"
"EK","Tendances dans l’élevage","250","France","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","10.09","E","Valeur estimée"
"EK","Tendances dans l’élevage","250","France","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","10.27","E","Valeur estimée"
"EK","Tendances dans l’élevage","250","France","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","10.12","E","Valeur estimée"
"EK","Tendances dans l’élevage","250","France","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","10.26","E","Valeur estimée"
"EK","Tendances dans l’élevage","250","France","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","10.53","E","Valeur estimée"
"EK","Tendances dans l’élevage","266","Gabon","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","0.01","E","Valeur estimée"
"EK","Tendances dans l’élevage","266","Gabon","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.01","E","Valeur estimée"
"EK","Tendances dans l’élevage","266","Gabon","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","0.01","E","Valeur estimée"
"EK","Tendances dans l’élevage","266","Gabon","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","0.01","E","Valeur estimée"
"EK","Tendances dans l’élevage","266","Gabon","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","0.01","E","Valeur estimée"
"EK","Tendances dans l’élevage","266","Gabon","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","24.98","E","Valeur estimée"
"EK","Tendances dans l’élevage","266","Gabon","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","24.84","E","Valeur estimée"
"EK","Tendances dans l’élevage","266","Gabon","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","24.85","E","Valeur estimée"
"EK","Tendances dans l’élevage","266","Gabon","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","24.87","E","Valeur estimée"
"EK","Tendances dans l’élevage","266","Gabon","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","24.84","E","Valeur estimée"
"EK","Tendances dans l’élevage","270","Gambie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","270","Gambie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","270","Gambie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","270","Gambie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","270","Gambie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","270","Gambie","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","4.4","E","Valeur estimée"
"EK","Tendances dans l’élevage","270","Gambie","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","4.32","E","Valeur estimée"
"EK","Tendances dans l’élevage","270","Gambie","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","4.31","E","Valeur estimée"
"EK","Tendances dans l’élevage","270","Gambie","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","4.48","E","Valeur estimée"
"EK","Tendances dans l’élevage","270","Gambie","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","4.58","E","Valeur estimée"
"EK","Tendances dans l’élevage","268","Géorgie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","268","Géorgie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","268","Géorgie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","268","Géorgie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","268","Géorgie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","0.04","E","Valeur estimée"
"EK","Tendances dans l’élevage","268","Géorgie","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","9.75","E","Valeur estimée"
"EK","Tendances dans l’élevage","268","Géorgie","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","9.7","E","Valeur estimée"
"EK","Tendances dans l’élevage","268","Géorgie","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","10.28","E","Valeur estimée"
"EK","Tendances dans l’élevage","268","Géorgie","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","10.21","E","Valeur estimée"
"EK","Tendances dans l’élevage","268","Géorgie","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","11.83","E","Valeur estimée"
"EK","Tendances dans l’élevage","288","Ghana","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","0.06","E","Valeur estimée"
